id;id_belanja;detail;harga;satuan
11628;179;Sensor Anemometer Support Arduino;0;-
11629;179;sensor cahaya;0;-
11630;179;Sensor Compass Arah GY273;0;-
11631;179;Sensor Getaran Gempa Normally Closed Type Vibration Sensor Module;0;-
11632;179;sensor intensitas cahaya;0;-
11633;179;Sensor Jarak Infrared 1080cm Sharp GP2Y0A21YK0F IR;0;-
11634;179;Sensor LM 7805;0;-
11635;179;Sensor Pir;0;-
11636;179;Sensor Tekanan Udara;0;-
11637;179;Sensor Ultrasonik ;0;-
11638;179;Sensor UV ;0;-
11639;179;Senter;0;-
11640;179;Separating funnel (corong pisah) Conical shape;0;-
11641;179;Serachem Control Level 1 IL Test ;0;-
11642;179;Sereh ;0;-
11643;179;Servo Towardpro MG996R;0;-
11644;179;Servo Wire Cable 50cm 26AWG Male to Female JR Plug Lead Kabel;0;-
11645;179;SHARP IR GP2Y0A21YK0F GP2Y0A21 Analog Sensor Jarak 10 to 80cm;0;-
11646;179;Sikat Buret ;0;-
11647;179;Sikat Tabung Reaksi ;0;-
11648;179;sikloheksan ;0;-
11649;179;Silk Branded Black ;0;-
11650;179;SIM Medium 500gr ;0;-
11651;179;SIM900 GSM GPShield Module compatible Arduino Uno;0;-
11652;179;Simmons Citrate Agar 500gr ;0;-
11653;179;Simplisia Farmasi ;0;-
11654;179;Singkong;0;-
11655;179;siomay;0;-
11656;179;Slot Kopling;0;-
11657;179;Snow Raindrops Rain Weather Humidity Sensor Module Hujan Cuaca;0;-
11658;179;Socket USB Printer;0;-
11659;179;Soil moisture Module (Kelembaban Tanah);0;-
11660;179;Solder atraktor;0;-
11661;179;Solder;0;-
11662;179;Soldering Iron 30watt 12v/3s XT60 Plug;0;-
11663;179;Sonde mencit;0;-
11664;179;Sonde Mencit (Steinlestel);0;-
11665;179;Sonde Tikus ;0;-
11666;179;Sonde Tikus (steinlestel) ;0;-
11667;179;Sotel;0;-
11668;179;Sound Frequency Sensor Module Sound Activation LM567;0;-
11669;179;Spacer Spicer Spiser 3X14mm + Mur Baut Paket;0;-
11670;179;Span 80 ;0;-
11671;179;Span;0;-
11672;179;Spatula ;0;-
11673;179;Spatula Kaca;0;-
11674;179;Spatula Stainless ;0;-
11675;179;Spatula Stainless steel;0;-
11676;179;Spatula with spoon;0;-
11677;179;Spec. Container Yellow Cap 60ml;0;-
11678;179;spec.container red cap 90 ml ;0;-
11679;179;Spectra Cuvette model QS 104. Quarrtz Glass volume 3,5 ml pathlength;0;-
11680;179;Spekulum hidung;0;-
11681;179;spekulum sims / cocor bebek Graves vaginal ukuran M;0;-
11682;179;spekulum sims / cocor bebek Graves vaginal ukuran S,M,L;0;-
11683;179;Spekulum telinga;0;-
11684;179;Sper Scientific 736920 Lab or ClassroomHygrometer/Thermometer ;0;-
11685;179;Spesimen Uji kekerasan stainless 201 ;0;-
11686;179;Spesimen Uji kekerasan stainless 304 ;0;-
11687;179;Spet/Suntikan 5 ml;0;-
11688;179;spidol transparan 3 M;0;-
11689;179;Spimader Kaca 2;0;-
11690;179;Spion Cembung Bulat Robot;0;-
11691;179;spirtus;0;-
11692;179;Sprayer;0;-
11693;179;Spuit 1 cc;0;-
11694;179;Spuit injeksi 20 cc with needle;0;-
11695;179;sputum pot tutup ulir non steril ;0;-
11696;179;SS Agar 500gr;0;-
11697;179;Stabilizer voltage. Stavolt Motor MATSUGAWA AR500. Kapasitas: 500VA;0;-
11698;179;Stackable Header Female 16 Pin Arduino 16P Single Untuk LCD 1602 2004;0;-
11699;179;Stahl destillation, ns 29/32 (Alat Destilasi m.Atsiri);0;-
11700;179;Staining Jar Vertikal�(10 slide);0;-
11701;179;Staining jar, Hallendahl type vertical(chamber kecil);0;-
11702;179;Stainless Steel Base Mold 15X15 mm ;0;-
11703;179;Stainless Steel Base Mold 30x24;0;-
11704;179;Stainless Steel Base Mold 37X24;0;-
11705;179;Standard Crepe (Green)/250 sheet ;0;-
11706;179;Standart Mc.farland 0,5;0;-
11707;179;Standart Q Dengue IGM/IGG Test ;0;-
11708;179;Stardec Patri Dist ;0;-
11709;179;Stardec Test Tube 12x75 mm 5 ml (bag/100);0;-
11710;179;Starter KIT;0;-
11711;179;Statif;0;-
11712;179;Steinheimer Malbin 100 ml;0;-
11713;179;Stepper Motor + ULN2003 Driver Board;0;-
11714;179;Stericlin FLT 10cm/200m2VPSPST10;0;-
11715;179;Stericlin FLT 10cm/200m2VPSPST20;0;-
11716;179;Stericlin FLT 10cm/200m2VPSPST25;0;-
11717;179;Stericlin flt 38cm/200m2VPSPST43;0;-
11718;179;Stericlin flt 42cm/200m2VPSPST42;0;-
11719;179;Steril Swab Stick Plain;0;-
11720;179;Sterile discks filter paper discs;0;-
11721;179;sterile surgical blades ukuran 10 ;0;-
11722;179;sterile surgical blades ukuran 20 ;0;-
11723;179;Sterilization packaging reel (flat) 30cmx200m;0;-
11724;179;sterilization packaging reel (flat) uk.10cmx200m ;0;-
11725;179;sterilization packaging reel (flat) uk.15cmx200m ;0;-
11726;179;sterilization packaging reel (flat) uk.20cmx200m ;0;-
11727;179;sterilization packaging reel (flat) uk.25cmx200m ;0;-
11728;179;sterilization packaging reel (flat) uk.40cmx200m ;0;-
11729;179;sterilization packaging reel (flat) uk.5cmx200m;0;-
11730;179;Sterilization packaging reel (gussested) 10cmx100 (10x5cm) ;0;-
11731;179;Sterilization packaging reel (gussested) 20cmx100m(20x5cm) ;0;-
11732;179;Sterilization packaging reel (gussested) 38cmx100 (38x8cm) ;0;-
11733;179;sterilization packaging reel (gusseted) uk.15cmx100m ;0;-
11734;179;sterilization packaging reel (gusseted) uk.25cmx100m ;0;-
11735;179;sterilization packaging reel (gusseted) uk.40cmx100m ;0;-
11736;179;Stetoskop ;0;-
11737;179;Stetoskop pediatric;0;-
11738;179;Stik accu cek;0;-
11739;179;Stirrer Bar 3 cm;0;-
11740;179;Stirrer Bar 4 cm;0;-
11741;179;Stirrer Bar B 137114;0;-
11742;179;Stirrer Bar B 137125;0;-
11743;179;Stop watch;0;-
11744;179;Stopwatch  Misc Brand  Q&Q HS43;0;-
11745;179;Strip ACCU Check Active;0;-
11746;179;Strip ACCU Check Performa;0;-
11747;179;Strip pemeriksaan HbsAg;0;-
11748;179;Strip pemeriksaan HIV;0;-
11749;179;Strip pemeriksaan kehamilan;0;-
11750;179;Stromatolyser WH 500 ml (SWH200A) ;0;-
11751;179;Sucrose ;0;-
11752;179;Sulfolyster 1,5 L;0;-
11753;179;Sumbat karet ;0;-
11754;179;Sumbat no. 0 ;0;-
11755;179;Sumbu Bunsen;0;-
11756;179;sumbu minyak;0;-
11757;179;Sunlight 1 L;0;-
11758;179;Supratulle ;0;-
11759;179;Surgical blade aesculap (mata pisau) uk 10;0;-
11760;179;Surgical blade aesculap (mata pisau) uk 20;0;-
11761;179;Surgical Handle Scalpel No 3;0;-
11762;179;Surgical Handle Scalpel No 4 ;0;-
11763;179;Surgical Mask ear loop ;0;-
11764;179;Surgical Mask tie on ;0;-
11765;179;Susu;0;-
11766;179;SW18015P 18015P Nondirection Spring Vibration Shake Sensor;0;-
11767;179;Swab Amies Copan ;0;-
11768;179;Swab Amles Medium;0;-
11769;179;Swab Without Medium;0;-
11770;179;Swab Wooden Stick with Cotton Tip;0;-
11771;179;SYR ABG Preset 3 (1.6) LL 22X1 CE;0;-
11772;179;Syringe 0,45 mikro;0;-
11773;179;syringe 1 ml insulin ;0;-
11774;179;Syringe bahan kaca vol 50ml;0;-
11775;179;Syringe Filter 0.45 mikro ;0;-
11776;179;Syringe lokal ;0;-
11777;179;Tabung Acrilic (Tabung 103013), Acrylic Tabung panjang = 30cm diameter =10cm;0;-
11778;179;Tabung Acrilic Batangan Clear, Diameter =5 cm, panjang = 2 meter, bening;0;-
11779;179;Tabung centrifuge (50 mL) + tutup;0;-
11780;179;Tabung centrifuge 10 ML + Rak, 50 tabung;0;-
11781;179;Tabung Centrifuge 50 ml ;0;-
11782;179;Tabung Centrifuge bergaris 15 ml;0;-
11783;179;Tabung centrifuge bervolume;0;-
11784;179;Tabung CO2;0;-
11785;179;Tabung COD;0;-
11786;179;Tabung Durham;0;-
11787;179;Tabung Mika 8cmx16 mm;0;-
11788;179;Tabung Reaksi / Test Tube size 12x100 mm;0;-
11789;179;Tabung Reaksi / Test Tube size 12x75 mm ;0;-
11790;179;Tabung reaksi 16x100mm/11ml;0;-
11791;179;Tabung reaksi besar;0;-
11792;179;Tabung reaksi kecil;0;-
11793;179;Tabung Reaksi Pyrex ;0;-
11794;179;Tabung vacum citras;0;-
11795;179;Tabung vacum EDTA;0;-
11796;179;Tabung vacum heparin ;0;-
11797;179;Tabung vacum tanpa antikoagulan;0;-
11798;179;Tactile Switch Push Button 12x12x7.3mm + Cap;0;-
11799;179;Tag Buexe Lippo;0;-
11800;179;Talenen Lab;0;-
11801;179;Tanaman Acalypha;0;-
11802;179;Tang Biasa;0;-
11803;179;Tang crimping RJ;0;-
11804;179;Tang crimping skun;0;-
11805;179;Tang kombinasi elektrik;0;-
11806;179;Tang Kombinasi tekiro;0;-
11807;179;Tang Krus ;0;-
11808;179;Tang Lancip 6;0;-
11809;179;Tang Potong 5;0;-
11810;179;Tang potong 7;0;-
11811;179;Tang potong combinasi 6;0;-
11812;179;Tang potong combinasi 8;0;-
11813;179;Tang rivet;0;-
11814;179;TCBS Agar 500gr;0;-
11815;179;TCS230/TCS3200 Color Sensor Module;0;-
11816;179;TE Clot APTTS ;0;-
11817;179;TE clot PT Sensitive ;0;-
11818;179;TE Control N ;0;-
11819;179;TEKIRO AC Tester Screwdriver TesPen;0;-
11820;179;TEKIRO Claw Hammer (Palu Kambing);0;-
11821;179;TEKIRO Gergaji Kayu 2 Mata;0;-
11822;179;Tekiro Glue Gun (Lem Tembak Besar) 40 Watt ;0;-
11823;179;Tekiro Glue Gun (Lem Tembak Kecil) 20 Watt ;0;-
11824;179;TEKIRO Kunci L;0;-
11825;179;TEKIRO Palu Konde;0;-
11826;179;TEKIRO Palu Plastik;0;-
11827;179;Teko Listrik;0;-
11828;179;Telur ayam kampung;0;-
11829;179;Tembakau;0;-
11830;179;Tempat CD ( Prktikum ) ;0;-
11831;179;Tempe ;0;-
11832;179;Temu ireng;0;-
11833;179;Temu lawa ;0;-
11834;179;Tenol;0;-
11835;179;Tensimeter air raksa;0;-
11836;179;Termometer alkohol;0;-
11837;179;Termometer Digital;0;-
11838;179;termometer kulkas / digital;0;-
11839;179;Termometer panjang ( termometer kaca suhu 100 C) ;0;-
11840;179;Termometer pendek ( termometer kaca suhu 100 C / clinic termometer ) ;0;-
11841;179;Termometer ruang;0;-
11842;179;Termometer Tanpa Skala;0;-
11843;179;Terumo Needle 186x1,5 (1.20x38mm);0;-
11844;179;Tes kesuburan;0;-
11845;179;Tespen bunyi / tespen detector;0;-
11846;179;test kit mutu pangan 4 varian ;0;-
11847;179;test pack ;0;-
11848;179;"Test pack kehamilan ; One med";0;-
11849;179;Test Tube 15x150mm ;0;-
11850;179;Test Tube 16x100mm ;0;-
11851;179;Test Tube 18x180mm ;0;-
11852;179;Thecus N5200PRO NAS with Five 2.0TB Segate drives in RAID 5 configuration;0;-
11853;179;Thermocontroller Digital;0;-
11854;179;Thermometer Air 10 s.d 110 C;0;-
11855;179;Thermometer Air Raksa ;0;-
11856;179;Thermometer air raksa 250 celcius ;0;-
11857;179;Thermometer air raksa 250C;0;-
11858;179;Thermometer Alkohol ;0;-
11859;179;Thermometer alkohol 110C;0;-
11860;179;Thermometer alkohol,Alkohol (10 110 ) ;0;-
11861;179;Thermometer Alkohol/Batang;0;-
11862;179;Thermometer hygrometer;0;-
11863;179;Thermometer Ruang ;0;-
11864;179;Thermostat / Termostat Temperature Control;0;-
11865;179;Thorax catheter;0;-
11866;179;Three Way Stop Cock with tube;0;-
11867;179;TICARCILLIN TIC75;0;-
11868;179;Ticker Time ;0;-
11869;179;TIGECYCLINE TGC15;0;-
11870;179;Tikus ;0;-
11871;179;Timah Solder Dekko (Solder Tin) 0.6mm;0;-
11872;179;Timah Solder Kitani 10 meter 0,8 mm  Grade 60/40 Tenol ;0;-
11873;179;Timah Solder;0;-
11874;179;Timbangan 4 (empat) lengan ;0;-
11875;179;"Timbangan Badan Digital ;Digital 003";0;-
11876;179;timbangan digital kapasitas 1 kg ;0;-
11877;179;Timbangan Lab;0;-
11878;179;Timer;0;-
11879;179;Timer Mechanical;0;-
11880;179;Tip Mikro Pipet ;0;-
11881;179;Tip pipet biru (1000 ul);0;-
11882;179;Tip pipet kuning (20200 ul);0;-
11883;179;Tip pipet putih (0;-;
11884;179;TIP31;0;-
11885;179;Tissue Lensa Mikroskop ;0;-
11886;179;Tisu refill ( Praktikum );0;-
11887;179;TLC Silica gel 60 ;0;-
11888;179;Tomat ;0;-
11889;179;Tongue spatel kayu ;0;-
11890;179;Tool set;0;-
11891;179;Top Patch Door Cove;0;-
11892;179;Toples Plastik 5L;0;-
11893;179;Toples;0;-
11894;179;Torso alat peraga (anatomi tubuh lakilaki) ;0;-
11895;179;Torso rangka manusia;0;-
11896;179;Total Bilirubin IL Test;0;-
11897;179;Total Protein IL Test;0;-
11898;179;Tourniquet ;0;-
11899;179;Tourniquet green;0;-
11900;179;TPA81 8x1 Thermal Array Sensor;0;-
11901;179;TPA81 Thermopile Array;0;-
11902;179;Transfusion set;0;-
11903;179;Transistor BD139;0;-
11904;179;Transistor C828;0;-
11905;179;Transistor D313;0;-
11906;179;Triglycerides IL Test;0;-
11907;179;Trimpot 1 K ohm, ( Trimmer , VR , 1K ohm , 102 );0;-
11908;179;Trimpot 100 ohm ( Trimmer , VR , 100 ohm, 101 );0;-
11909;179;Trimpot 2 K ohm, ( Trimmer , VR , 2 K ohm , 202 );0;-
11910;179;Trimpot: Variabel resistor 10k 103 trimpot;0;-
11911;179;TRIPLEK TEBAL 10 mm;0;-
11912;179;TriplePure High Impact Zirconium Beads, 0.5 mm;0;-
11913;179;TriplePure High Impact Zirconium Beads, 1.5 mm;0;-
11914;179;TRIzol� Reagent;0;-
11915;179;Tube;0;-
11916;179;Tube CIT PLH 13X75 2.7 PLBL CE ;0;-
11917;179;Tube EDTA PLH 13X75b3.0 BLBLCE LAV ;0;-
11918;179;Tube Micro W/Microgard EDTA Lav;0;-
11919;179;Tube SST II PLH 13X75 3.5 PLBL CE GLD;0;-
11920;179;Turnigy 1450mAh 3S 11.1v Transmitter Pack;0;-
11921;179;Turnigy nanotech ASPEC 4200mah 2S 65~130C Hardcase Shorty Lipo Pack;0;-
11922;179;TURNIGY TG9E MICRO SERVO;0;-
11923;179;Turnigy Ultra Small VTail Mixer;0;-
11924;179;Tutup Labu alas bulat, TS 14/32 mm;0;-
11925;179;Typhoid Card 25 Lab;0;-
11926;179;tyvek roll uk. 10x70 cm;0;-
11927;179;tyvek roll uk. 15x70 cm;0;-
11928;179;tyvek roll uk. 25x70 cm;0;-
11929;179;tyvek roll uk. 40x70cm ;0;-
11930;179;Ubi Jalar ;0;-
11931;179;Ubiquiti unifi;0;-
11932;179;Ultrasmall Size DCDC Step Down Power Supply Module 3A;0;-
11933;179;Universal Indicator pH 014;0;-
11934;179;Urea Agar Base 500gr ;0;-
11935;179;Urea IL Test ;0;-
11936;179;Urea Nitrogen IL Test;0;-
11937;179;USB Downloader LN101 ;0;-
11938;179;Usb To Serial TTL PL2303HX PL2303 Converter Arduino Raspberry Pi;0;-
11939;179;Usbeck Inoculation Loop ;0;-
11940;179;UTP Cable Belden Cat 6;0;-
11941;179;Vacutainer citrate ;0;-
11942;179;Vacutainer EDTA 5 cc ;0;-
11943;179;Vacuum Tube Coagualation 1,6ml ;0;-
11944;179;Valves and Fibrous Ring of Heart;0;-
11945;179;VGA CARD GT1030 D52GB DDR5/64bit Gigabyte (1 th) Port : HDMI|DVI;0;-
11946;179;Vidas CKMB ;0;-
11947;179;Vidas FT4N ;0;-
11948;179;Vidas Rub IGM 30 Test;0;-
11949;179;Vidas Troponin ;0;-
11950;179;Vidas Tsh 60 Tests ;0;-
11951;179;Viskometer ostwald ;0;-
11952;179;Vitek 2 AST GP67 Card;0;-
11953;179;VR 50k ohm;0;-
11954;179;VR box + gamepad;0;-
11955;179;VR Box 2 +T3+M01 w/ Magnetic Button, Google Cardboard glasses;0;-
11956;179;Wajan alumunium;0;-
11957;179;Wajan;0;-
11958;179;Wash Bottle / Droping Bottle 500 ml ;0;-
11959;179;Watch Glass, dia 80mm ;0;-
11960;179;Water Pump;0;-
11961;179;Waterproof DS18B20 Digital Temperature Sensor;0;-
11962;179;Webcam logitech;0;-
11963;179;Whatman 42;0;-
11964;179;Whatman 43;0;-
11965;179;White tips 0,1  20 ul ;0;-
11966;179;Widal Foitress ;0;-
11967;179;WINNER GLUE GUN / LEM TEMBAK TLG20 100WATT HOT MELT GLUE GUN;0;-
11968;179;Wipes refill box ;0;-
11969;179;Wireless module CH340 NodeMCU V3 LUA internet of things develop;0;-
11970;179;Wrapping paper sms 100x100 green ;0;-
11971;179;XBEE PRO 900Hp RPSMA Connector antenna 200kbps digimesh;0;-
11972;179;XBEE PRO S2C Wire antena digimesh 2.4GHZ;0;-
11973;179;XN Check BF;0;-
11974;179;XN Check L1 3,0 ml ;0;-
11975;179;XN Check L2 3,0 ml ;0;-
11976;179;XN Check L3 3,0 ml ;0;-
11977;179;XT 60 BLACK SAMBUNGAN ;0;-
11978;179;Xylenes BAR, ACS Reagent ;0;-
11979;179;Yellow Cap SST W/Gel 4 ml;0;-
11980;179;Yellow Tip;0;-
11981;179;Yellow tip ;0;-
11982;179;Yogurt;0;-
11983;179;ZIPPY Compact 1800Mah 4S 40C Lipo pack RC Lipo;0;-
11984;180;5 in 1 drug test panel ;0;-
11985;180;Acid Detergent IL test ;0;-
11986;180;Calibrant A;0;-
11987;180;Embedding Cassete Green;0;-
11988;180;Enterococcus cassseliflavus;0;-
11989;180;Eosin quart;0;-
11990;180;Hematology reagent A buferr;0;-
11991;180;Micromount 12/4 oz driper BT ;0;-
11992;180;Staphylococcus aureus subsp. ;0;-
11993;180;Strenotrophomonass maltophilia ;0;-
11994;180;Urea Broth ;0;-
11995;180;XN Cal 3.0 ml;0;-
11996;180;XN Cal PF 3.0 ml ;0;-
11997;181;Beaker glass 10 ml;0;-
11998;181;Beaker glass 100 ml;0;-
11999;181;Beaker glass 150 ml;0;-
12000;181;Beaker glass 25 ml;0;-
12001;181;Beaker glass 250 ml;0;-
12002;181;Beaker glass 400 ml;0;-
12003;181;Beaker glass 50 ml;0;-
12004;181;Botol Plastik 1 ltr ;0;-
12005;181;Botol Plastik 100 ml;0;-
12006;181;Botol reagen 1000 ml (mulut lebar);0;-
12007;181;Botol semprot propilin 500 ml;0;-
12008;181;Cawan petri ;0;-
12009;181;Cawan porcelin 125 ml;0;-
12010;181;Corong pisah kran teflon 500 ml;0;-
12011;181;Cylinder measuring with plastic;0;-
12012;181;Dropping Pipette ;0;-
12013;181;Drum Plastik 200 ltr;0;-
12014;181;Erlenmeyer + tutup 50 ml;0;-
12015;181;Erlenmeyer 100 ml;0;-
12016;181;Erlenmeyer 1000 ml;0;-
12017;181;Erlenmeyer 25 ml;0;-
12018;181;Erlenmeyer 250 ml;0;-
12019;181;Erlenmeyer 50 ml;0;-
12020;181;Erlenmeyer 500 ml;0;-
12021;181;Gelas ukur 10 ml;0;-
12022;181;Gelas ukur 100 ml;0;-
12023;181;Gelas ukur 25 ml;0;-
12024;181;Gelas ukur 250 ml;0;-
12025;181;Gelas ukur 5 ml;0;-
12026;181;Gelas ukur 50 ml;0;-
12027;181;Gelas ukur 500 ml;0;-
12028;181;Holow cathoda lamp(cr) SOT  AK0001OCR;0;-
12029;181;Holow cathoda lamp(cu) SOT  AK0001OCU;0;-
12030;181;Holow cathoda lamp(Pb) SOT  AK0001OPB;0;-
12031;181;Ika R182 Bosshead;0;-
12032;181;Ika R1826 Plate stand cat;0;-
12033;181;Klem cakar tiga;0;-
12034;181;Krusible Porselin;0;-
12035;181;Kuvet Kotak Kaca 10 mm;0;-
12036;181;Kuvet Kotak kuarsa 10 mm;0;-
12037;181;Kuvet kotak plastik 10 mm ;0;-
12038;181;Kuvet kwarsa 10 mm;0;-
12039;181;Labu bulat evaporator 1Lt;0;-
12040;181;Labu ukur 10 ml;0;-
12041;181;Labu ukur 100 ml;0;-
12042;181;Labu ukur 1000 ml;0;-
12043;181;Labu ukur 25 ml;0;-
12044;181;Labu ukur 250 ml;0;-
12045;181;Labu ukur 5 ml;0;-
12046;181;Labu ukur 50 ml;0;-
12047;181;Labu ukur 500 ml;0;-
12048;181;Lampu D2;0;-
12049;181;Lampu Wolframe;0;-
12050;181;LTU Box Timbangan ;0;-
12051;181;Masker Respirator Kimia;0;-
12052;181;Microsyringe 1 mikro;0;-
12053;181;Mikroburet 10 ml;0;-
12054;181;Mikroburet 5 ml;0;-
12055;181;MSB sample tube normal bore ;0;-
12056;181;pH stick,universal, skala pH 014 cat 9535;0;-
12057;181;PI Pump 10 ml green;0;-
12058;181;PI Pump 25 ml red;0;-
12059;181;Picnometer glass 25 ml ;0;-
12060;181;Pipet tetes;0;-
12061;181;Pipet ukur 0.1 ml;0;-
12062;181;Pipet ukur 0.2 ml;0;-
12063;181;Pipet ukur 10 ml;0;-
12064;181;Pipet ukur 25 ml;0;-
12065;181;Pipet ukur 5 ml;0;-
12066;181;Pipet Volume 0.5 ml;0;-
12067;181;Pipet Volume 1 ml;0;-
12068;181;Pipet Volume 10 ml;0;-
12069;181;Pipet Volume 15 ml;0;-
12070;181;Pipet Volume 2 ml;0;-
12071;181;Pipet Volume 20 ml;0;-
12072;181;Pipet Volume 25 ml;0;-
12073;181;Pipet Volume 3 ml;0;-
12074;181;Pipet Volume 30 ml;0;-
12075;181;Pipet Volume 4 ml;0;-
12076;181;Pipet Volume 40 ml;0;-
12077;181;Pipet Volume 5 ml;0;-
12078;181;Pipet Volume 50 ml;0;-
12079;181;Pipet Volume 6 ml;0;-
12080;181;Pipet Volume 7 ml;0;-
12081;181;Pipet Volume 8 ml;0;-
12082;181;Pipet Volume 9 ml;0;-
12083;181;Rantai ;0;-
12084;181;Rantai ;0;-
12085;181;Retort Ring with Bosshead 125 mm ;0;-
12086;181;Tabung COD;0;-
12087;181;Voltimeter 50 volt;0;-
12088;182;Kertas Saring;0;-
12089;182;Kertas Saring diameter 110 mm ;0;-
12090;182;Pipet LED ;0;-
12091;182;Tabung Reaksi;0;-
12092;182;Tabung Reaksi RRC ;0;-
12093;183;Sumber Radioaktif ;0;-
12094;184;Minyak Sawit;0;-
12095;184;Minyak Zaitun ;0;-
12096;185;Gelas Ukur ;0;-
12097;185;Mortir ;0;-
12098;185;Plastik Klip Berlogo Biru Besar;0;-
12099;185;Plastik Klip Berlogo Biru Kecil;0;-
12100;185;Plastik Klip Berlogo Biru Sedang ;0;-
12101;185;Plastik Klip Berlogo Hijau Besar ;0;-
12102;185;Plastik Klip Berlogo Hijau Kecil ;0;-
12103;185;Plastik Klip Berlogo Hijau Sedang;0;-
12104;185;Plastik Klip Berlogo Merah Besar ;0;-
12105;185;Plastik Klip Berlogo Merah Kecil ;0;-
12106;185;Plastik Klip Berlogo Merah Sedang;0;-
12107;185;Plastik Klip Berlogo Putih Besar ;0;-
12108;185;Plastik Klip Berlogo Putih Kecil ;0;-
12109;185;Plastik Klip Berlogo Putih Sedang;0;-
12110;185;Plastik Klip Obat;0;-
12111;185;Plastik Kresek Berlogo Besar ;0;-
12112;185;Plastik Kresek Berlogo Kecil ;0;-
12113;185;Plastik Kresek Berlogo Sedang;0;-
12114;186;Acrilic 1lembar 5mm ;0;-
12115;186;Acrilic 3mmx4x8 hitam ;0;-
12116;186;Alat pemancar FPV Radio Telemetry Kit  433Mhz ;0;-
12117;186;Alat penjepit Capit buaya kecil warna hitam ;0;-
12118;186;Alat penjepit Capit buaya kecil warna merah ;0;-
12119;186;Aluminium 2x420x450 alumunium ;0;-
12120;186;Aluminium 2x60x300 alumunium ;0;-
12121;186;Amperemeter ;0;-
12122;186;Amperemeter 1A;0;-
12123;186;Amperemeter 3A;0;-
12124;186;Amperemeter 5A;0;-
12125;186;Anak Timbangan klas E2;0;-
12126;186;Anak Timbangan klas E2 100gr;0;-
12127;186;Anak Timbangan klas E2 10gr ;0;-
12128;186;Anak Timbangan klas E2 200gr;0;-
12129;186;Anak Timbangan klas E2 20gr ;0;-
12130;186;Anak Timbangan klas E2 2gr;0;-
12131;186;Anak Timbangan klas E2 5gr;0;-
12132;186;Barometer ;0;-
12133;186;Box Plastik ;0;-
12134;186;Busur Derajat ;0;-
12135;186;Camera PC Webcam logitech ;0;-
12136;186;Capasitor Crystal 20Mhz ;0;-
12137;186;Capasitor Elco 220/16v ;0;-
12138;186;Capit Buaya Besar Merah & Hitam ;0;-
12139;186;Capit Buaya Kecil Merah&Hitam ;0;-
12140;186;Casing PC Mew Casing Dazumba DVito 683 NON PSU ;0;-
12141;186;Catu Daya untuk Tabung Spektrum ;0;-
12142;186;Celah Pemantul & Difraksi ;0;-
12143;186;Compas;0;-
12144;186;Connector Capit Buaya ;0;-
12145;186;Diafragma 1 Celah ;0;-
12146;186;Diafragma 4 Lubang;0;-
12147;186;Diafragma 5 Celah ;0;-
12148;186;Diafragma Anak Panah;0;-
12149;186;Digital Thermometer ;0;-
12150;186;Dinamometer ;0;-
12151;186;Dioda Bridge;0;-
12152;186;Dioda Bridge 1A ;0;-
12153;186;Dioda Bridge 3A ;0;-
12154;186;Dioda LED hijau standart 5mm ;0;-
12155;186;Dioda LED kuning standart 5mm ;0;-
12156;186;Dioda LED merah standart 5mm ;0;-
12157;186;Dioda LED Superbright White 3mm (1/4 Watt) ;0;-
12158;186;Dioda Zener 4.7v ;0;-
12159;186;Dioda Zener 5.1v ;0;-
12160;186;Dioda Zener 6.2v ;0;-
12161;186;Dudukan Pemancar & Penerima ;0;-
12162;186;Dudukan Plastik ;0;-
12163;186;DVD Room internal DVD ROOM RW Sata  Komputer ;0;-
12164;186;External Sound Card USB ;0;-
12165;186;Hardisk Internal PC HDD WD Green 1TB Sata 6GBps Cache 64MB 3 5 inch Hardisk Internal ;0;-
12166;186;Jangka Sorong ;0;-
12167;186;Kabel Konverter HDMI TO VGA CONVERTER ;0;-
12168;186;Kisi Polarisator;0;-
12169;186;Kisi Refleksi 1000 per 10mm ;0;-
12170;186;Kisi Refleksi 10000 per 10mm;0;-
12171;186;Kisi Refleksi 5000 per 10mm ;0;-
12172;186;Kisi Transmisi 1000 per 10mm;0;-
12173;186;Kisi Transmisi 10000 per 10mm ;0;-
12174;186;Kisi Transmisi 5000 per 10mm;0;-
12175;186;Komponen Elektronik IC 324 ;0;-
12176;186;Komponen Elektronik IC 723 ;0;-
12177;186;Komponen Elektronik IC 7805 ;0;-
12178;186;Kontainer box ;0;-
12179;186;Laser Biru;0;-
12180;186;LCD Display Character LCD 16x2, STN, Yellow Green Background, Yellow Green Backlight ;0;-
12181;186;Lensa Cembung Bertangkai f100 mm;0;-
12182;186;Lensa Cembung Bertangkai f100 mm ;0;-
12183;186;Lensa Cembung Bertangkai f200 mm;0;-
12184;186;Lensa Setengah Lingkaran Dia 60 mm;0;-
12185;186;Magnet Neodynium;0;-
12186;186;Memori PC Corsair Vengeance LPX CMK8GX4M1A2400C16 (1X8GB) ;0;-
12187;186;Mikrometer Sekrup ;0;-
12188;186;Mini Camera;0;-
12189;186;Mo Lab Data Logger;0;-
12190;186;Modul elektronika APM2.8 ArduPilot Mega 2.8 ;0;-
12191;186;Modul elektronika Arduino Mega 2560 ;0;-
12192;186;Modul Elektronika Boscam FPV 5.8Ghz 32CH 200mW AVModule TX TS5823 + RX RC808 (Hitam) ;0;-
12193;186;Modul Sensor Ir flame sensor 5 channel ;0;-
